label,source_file,segment_index,start_sample,end_sample,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy,fd_dominant_freq_hz,fd_spectral_centroid_hz,fd_spectral_bandwidth_hz,fd_total_band_energy,fd_envelope_dominant_freq_hz,fd_band_energy_0_500_hz,fd_band_energy_500_1500_hz,fd_band_energy_1500_3000_hz,fd_bpfi_hz,fd_bpfi_h1_fft_amp,fd_bpfi_h1_envelope_amp,fd_bpfi_h2_fft_amp,fd_bpfi_h2_envelope_amp,fd_bpfi_h3_fft_amp,fd_bpfi_h3_envelope_amp,fd_bpfo_hz,fd_bpfo_h1_fft_amp,fd_bpfo_h1_envelope_amp,fd_bpfo_h2_fft_amp,fd_bpfo_h2_envelope_amp,fd_bpfo_h3_fft_amp,fd_bpfo_h3_envelope_amp,fd_bsf_hz,fd_bsf_h1_fft_amp,fd_bsf_h1_envelope_amp,fd_bsf_h2_fft_amp,fd_bsf_h2_envelope_amp,fd_bsf_h3_fft_amp,fd_bsf_h3_envelope_amp,fd_ftf_hz,fd_ftf_h1_fft_amp,fd_ftf_h1_envelope_amp,fd_ftf_h2_fft_amp,fd_ftf_h2_envelope_amp,fd_ftf_h3_fft_amp,fd_ftf_h3_envelope_amp
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,11,11264,13312,0.011567050781250001,0.07186953401923306,0.0051652299201416976,0.07279441313670793,0.208824,0.40805169230769234,-0.16075743757779784,2.768276406204146,2.8686816886321824,1.239290549429892,3.5551301060444476,4.18754817514018,10.85240644386348,-279.95870452562406,1037.109375,1113.420590781165,1016.3094889020481,0.0009696704947006431,29.296875,0.00017878151251463428,0.0007355694285818967,5.3366037149682246e-05,162.19,0.0034775099704584932,0.0007644807851655186,0.0007345446965576604,0.0008771165152173044,0.00013488969582068375,0.0006547363381172054,107.36,0.0020561534280732177,0.0018939214527651925,0.0018135550078656906,0.0012571515687591684,0.0007345446965576604,0.0006544809544709767,141.17,0.0014321520377092252,0.0008344749348728776,0.001141901705332727,0.0003919060753039057,0.0005341109172826008,0.0013357115795796055,11.93,0.00019454457924824732,0.0017541471677751154,0.00019674614938078284,0.004123177659878341,0.002247675115995578,0.005065542991197296
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,12,12288,14336,0.010938861778846152,0.07082708024279968,0.005016475295719984,0.07166682630573706,0.23677846153846152,0.4526953846153846,-0.10272848626345757,2.812532554991458,3.3038781503780217,1.242500707972171,4.105070940898479,4.833855412044943,10.518802417124732,-255.54664645260578,1037.109375,1110.4129310442515,1026.5615898275646,0.001005391898361566,29.296875,0.0002312258683945153,0.0007208282174232457,5.131390809123009e-05,162.19,0.006351554047097896,0.0004647271184127675,0.001150479972566524,0.0013250703687706113,0.0003036870501935313,0.0008371150258518757,107.36,0.0017976623346825315,0.0005724634209285722,0.0009288303812338221,0.0009410750721222438,0.0008712853132892493,0.0013250703687706113,141.17,0.0036830748509229837,0.0005301078528316485,0.00160732717884134,0.0005009047153574609,0.00019251996555071755,0.0010042199402181338,11.93,0.00013338661178906164,0.004321690649542597,6.868743865291258e-05,0.004016467800319684,0.0017909785420727666,0.003655162172732
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,13,13312,15360,0.011386651442307692,0.07204561911440446,0.005190571233577841,0.07293988665090212,0.23677846153846152,0.4526953846153846,-0.07438447400947513,2.814821885492644,3.2462137303792074,1.2424243124587648,4.033174862060589,4.728553872138677,10.89582502839593,-252.1030674128363,1037.109375,1063.6256119917145,974.3608229098594,0.0010070719282676737,29.296875,0.00024130177647537087,0.0007132834786053543,5.11479701033793e-05,162.19,0.007725919546521139,0.0011108994550938737,0.0006920432451373158,0.0015707775762817697,0.0010651572680317482,0.001432593470411079,107.36,0.001076333359650473,0.0013459858995348143,0.0016900690007090207,0.0007462073142327738,0.0005581507388201128,0.0010290127553436125,141.17,0.00195773819913143,0.0005542252857033967,0.00149204357217315,0.0013616055839841407,0.0006727365088602508,0.0012675884202503734,11.93,3.265218097534711e-05,0.0021974537459770495,0.00011168449641491166,0.004072988329215651,0.0005909015708865214,0.005857060880664849
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,14,14336,16384,0.012053752103365385,0.07142881753635862,0.005102075974642411,0.07243872524010757,0.21967199999999998,0.4061741538461538,-0.04647876470095612,2.7092963491103874,3.0325216142590663,1.2415805882889637,3.7651199698307694,4.4233444770487065,10.74661153671536,-282.3372326590214,1037.109375,1157.4112350514795,1045.8023507470186,0.0009676413549695834,29.296875,0.00016494949873199392,0.0007474494761920213,5.345949821964463e-05,162.19,0.0012093160341755406,0.000775228958827753,0.0006667529491531644,0.0009227055081354155,0.0005050994264468739,0.0004535199486239205,107.36,0.0013661730682890275,0.0016184529686725593,0.0007338416877157167,0.0008801434309749148,0.0006667529491531644,0.0008482500100298212,141.17,0.003657147675108783,8.495831998638889e-05,0.0005265088652365095,0.0006314781222703655,0.00033193504598851974,0.0015699446194388307,11.93,0.0001537598613283075,0.0018665350269638648,0.0001759805443245737,0.004761692958384904,0.0029216307217035326,0.004605855085938847
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,15,15360,17408,0.011669423076923077,0.07192372095643623,0.0051730216362193045,0.07286423725784501,0.21967199999999998,0.4065913846153846,-0.10484294870658013,2.685897227778131,3.014812317634585,1.2407697522924572,3.7406879325597124,4.401678772117143,10.8732356017511,-281.1035436366019,1037.109375,1096.5513832490674,1037.847108281889,0.0009347314693910354,29.296875,0.00023818526654559915,0.0006428555936220983,5.188946586265913e-05,162.19,0.0046232235261104045,0.0006758167563443775,0.0015288564579376326,0.0008913226582376157,0.00040194637912691083,0.0003495183276694229,107.36,0.0017484087743574646,0.0012768385380412335,0.0011093521321185753,0.0009793572780204618,0.001224323291519586,0.0008913226582376157,141.17,0.0030087155401846023,0.0012171080518639157,0.0009102479894776315,0.001267996498556858,0.0005768759335195105,0.0006337962546027302,11.93,0.0003071409487319658,0.0016000149521504376,0.00017002838183976927,0.003265342226401274,0.0013958346201117752,0.003822605224813299
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,16,16384,18432,0.011843812499999998,0.07330957480921954,0.0053742937587085565,0.07426014848654501,0.21049292307692305,0.41660492307692304,-0.05786436507499498,2.615934608853595,2.8345340989327763,1.2350828156784557,3.500884356046488,4.109829279700832,11.293838649843124,-268.880152151635,1037.109375,1086.3283490966448,1014.2786526496669,0.0009864795026415885,29.296875,0.00023823795545636084,0.0006943302539885807,5.22961012043784e-05,162.19,0.006597606685788527,0.0013277318920698973,0.000503900022624614,0.0009663576670178804,0.0001585601388027953,0.00034231146887224337,107.36,0.001783015785535857,0.0004006995103172672,0.0020625455103080734,0.0009409791224930594,0.000503900022624614,0.0009663576670178804,141.17,0.001338032131031539,0.0003541818722121207,0.000965061220138013,0.0005930283621408065,0.00010586833322291063,0.000781463999929863,11.93,0.000216971303494263,0.0009804780223023654,0.00020289178122845562,0.004030558737433659,0.0011205578527345905,0.005914770064856391
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,17,17408,19456,0.012758236478365385,0.07385717398103003,0.005454882148464141,0.07495101564690124,0.2482523076923077,0.45874523076923074,-0.05889254122736069,2.6748230877745707,3.312194044999194,1.232237532551639,4.081409817342039,4.775524768396035,11.504956920836165,-242.15544125098347,1037.109375,1071.8709633926962,1022.1464024181827,0.0010389540106570162,29.296875,0.0002947911796083063,0.0006922702688542032,5.020364252892141e-05,162.19,0.004652286460089458,0.000504318339523688,0.0013351770744153423,0.0008466677683389774,6.928504479316942e-05,0.0004435715190812092,107.36,0.002319547931099104,0.0023722146015447143,0.0007763649445646164,0.0008406114960597401,0.0007798235173569855,0.00027986099229030466,141.17,0.005823041536445769,0.0001494221053955719,0.0005408707609552045,0.0010800461301267174,0.0006693816078815504,0.0007013572080365219,11.93,0.00035119795062670244,0.000992743886499789,3.1766029155979104e-05,0.004132752857371619,0.0017483765862892132,0.0021013430729325973
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,18,18432,20480,0.011383188100961538,0.07036451258902278,0.0049511646318907455,0.07127932100709587,0.2482523076923077,0.4345458461538461,-0.09145405084989289,2.753428714990869,3.4828096590257096,1.236485595372454,4.306443974809338,5.050327181859342,10.405358803420402,-266.8979804933536,1037.109375,1087.5891498480955,1028.9056656152334,0.0009738671278022225,29.296875,0.00026725317191114196,0.0006494306148022094,5.5451591145016335e-05,162.19,0.0034962833048133354,0.0008730925059616145,0.001006868698018667,0.0008824696270729751,0.0006831222572932001,0.0011914213880977501,107.36,0.002033608536588002,0.0013192396148012074,0.002196494497328695,0.0015465175423702185,0.000623323421266085,0.0008824696270729751,141.17,0.0014134410337786206,0.0005874001197230435,0.0013512522704914771,0.0013550430223341714,0.00036169256727446443,0.000979874890081946,11.93,6.321287305000012e-05,0.0006289702655968614,0.00016385930193094,0.002870765238278922,0.0027481750614839926,0.0032259023634287
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,19,19456,21504,0.01198540204326923,0.0729487426981305,0.005321519061238047,0.07392678082655059,0.23823876923076923,0.45791076923076923,-0.01730798930172503,2.836484594316498,3.2226314546244446,1.2486919888627082,4.02407408044652,4.7542453590531055,11.192665955075785,-245.27283335788877,1037.109375,1094.8130823773922,1004.9556974877175,0.00101760560148217,29.296875,0.00020858807797977973,0.0007531177216958087,5.414963224646009e-05,162.19,0.0036726926745038017,0.0008008593289054497,0.0011782065892090591,0.0008557828423128734,0.0004948227006190911,0.0005907766750313142,107.36,0.0030504281131660486,0.0017264897200962208,0.0008433390045889913,0.0007162959496916326,0.0011782065892090591,0.0006833879123543274,141.17,0.0031743339469428606,0.0008330300283479682,0.00111214939135289,0.00040716532925714,0.0004160418341670483,0.0008907641260838468,11.93,0.00014661635923239317,0.0035684741940631274,0.00019943513010822848,0.005167420289537959,0.0005901920239850393,0.004507068518882222
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,20,20480,22528,0.01317577283653846,0.07341046910828453,0.005389096974698396,0.07458349659635476,0.23823876923076923,0.45791076923076923,-0.06612192369638276,2.825983168238329,3.194255835444608,1.2429328255433827,3.9702454310576045,4.667838288048326,11.392405431374769,-243.72949001969553,1037.109375,1112.2070257690525,1077.0924368652938,0.0009961838937393031,29.296875,0.0002686249195982003,0.0006713458678977776,5.397231171320263e-05,162.19,0.0037196286361332203,0.0004040896830579524,0.0016595893577949878,0.0017582434954182345,0.0007871921735360029,0.0005517719689309068,107.36,0.0032759186960253798,0.001422339328729055,0.0013881890963977888,0.0007310276081370602,0.0008795376306705518,0.0017582434954182345,141.17,0.0022254123049406573,0.0004913469694162064,0.0009285406900664254,0.0012722195947513523,0.00024173918933514572,0.0004986526352511186,11.93,0.00019828641098314375,0.0008235917198674771,0.000287350258468328,0.0032387165319389,0.0024887558081831814,0.005400799177268125
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,21,21504,23552,0.013025423076923077,0.07155778797128629,0.005120517019343565,0.07273361441366988,0.21716861538461538,0.4159790769230769,-0.11885282316862003,2.6553245613913683,2.985808104482152,1.2276131640248789,3.6654173343144607,4.276042151581801,10.83428590730528,-276.16799816071017,1037.109375,1045.5341361901806,1010.0082389657132,0.0009776883738082595,29.296875,0.0002805356217097541,0.0006374077564977236,5.8417405889656785e-05,162.19,0.0030494310771484825,0.0014746795119156646,0.000584206862122219,0.0009596299477574669,0.0007884625426369626,0.0007612637488058866,107.36,0.001612452000838422,0.0015962491439853513,0.0016070181950396188,0.0007497350173305658,0.0002334215575450196,0.00048367918918073075,141.17,0.004175810136706615,6.498955003209002e-05,0.00024869665316222186,0.0011917295126958364,0.0003465348288859501,0.0008186632100051349,11.93,0.00013288241028886627,0.001908140033237747,0.0002302185867174508,0.0038920343242157345,0.002317202186576367,0.003528558524432716
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,22,22528,24576,0.011999459134615384,0.0730542174401259,0.005336918685789195,0.07403313923718553,0.21716861538461538,0.425784,-0.06016062698734699,2.679669052491211,2.933397362616976,1.231177913417732,3.611534044131847,4.219905916916573,11.224894884480001,-263.07650168892644,1037.109375,1078.1176759606578,1029.6539572911659,0.0009519107330013958,29.296875,0.0002570910371012576,0.0006429734637559899,5.010225674195547e-05,162.19,0.005644929131418107,0.0007238509996110289,0.0016197966992075896,0.0003670819593190445,0.000303813598774017,0.0010771152733789907,107.36,0.0026741996330111794,0.0017346893930215933,0.001124492576898306,0.0016137652780431324,0.000907534776663009,0.0003069229850221375,141.17,0.0029175760386313697,0.0004686232377444166,0.0011702794791426658,0.0010736899216352046,0.00023467580807874058,0.00046669787241445824,11.93,0.0002191650188823672,0.0019747817279739586,0.00014650406503142747,0.0035937567925826922,0.0022385508936510323,0.0029224296789173523
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,23,23552,25600,0.012472205228365384,0.07177985337405436,0.005152347350400744,0.07285535844163563,0.20861538461538462,0.41493599999999997,-0.0907161739635368,2.6761943839426268,2.8634185470723645,1.2333937570359788,3.5317225597400874,4.134464973253353,10.870585863494059,-274.1576275744186,1037.109375,1100.6400694789152,1048.2407287043256,0.0010095317103893287,29.296875,0.00027160896569840693,0.000680654828892568,5.498824412241851e-05,162.19,0.005731787630695456,0.0005207063653794241,0.0006262542966867397,0.00039830929881877827,0.00043563962103785995,0.0004997570787701143,107.36,0.0022968167645271995,0.00197416861662044,0.0008616650915324225,0.0013063680773757525,0.0004946448762659407,0.0003301342524054326,141.17,0.0014335342767181803,0.00013548834968571809,0.001169997127200263,0.0008148342860364725,0.0004087419297811644,0.0020458806046823935,11.93,0.00013619441343558174,0.0016929589183777133,0.0004102175914692729,0.003210077465895227,0.0014099728825939465,0.00407912344467545
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,24,24576,26624,0.011355481370192308,0.07398298431473137,0.0054734819681137884,0.07484937491564357,0.21842030769230766,0.4266184615384615,-0.15893036609319325,2.723782210555262,2.918131352980179,1.2318393370566711,3.594668991299391,4.204401175978597,11.47377443893775,-260.64771696941233,1037.109375,1066.0120050911173,1001.4555699589419,0.0009805547816169502,29.296875,0.00025906249991585346,0.0006652548034596704,5.479975051970048e-05,162.19,0.003984735412149983,0.0005068835410770282,0.0008684251688588518,0.0009865018079012263,0.0004331173935687124,0.0006230084595705227,107.36,0.001800183396732114,0.0004357350381664109,0.000823742849311664,0.0014475745665270383,0.00017099720773236757,0.0009865018079012263,141.17,0.0022044427599725923,0.0006954891794661232,0.0016221324997524901,0.0013281706363373314,0.00027780976097110347,0.001232873562698234,11.93,0.00011655715858058718,0.0024088321923425096,0.0003218013521274011,0.004296421590522671,0.0032864007143086583,0.004242504512119279
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,25,25600,27648,0.009395535757211538,0.07497228536419878,0.005620843572730854,0.07555871667051986,0.21842030769230766,0.4266184615384615,-0.10778827796705132,2.641918875024038,2.890736070131363,1.2272091595888341,3.547537783219039,4.141694351560761,11.692277073706792,-258.4436029437114,1037.109375,1093.5825856323527,1035.8863721287971,0.0010001473623119546,29.296875,0.00027730616287305446,0.0006693000285759382,5.161931406840803e-05,162.19,0.004518793329602205,0.0008261729017231081,0.001278310026025763,0.0011230060017659003,0.0003740929032362407,0.0008315641880434946,107.36,0.003696943038463409,0.0015307188840354095,0.0010740036239220397,0.002134675920965978,0.0007609920557924931,0.0011230060017659003,141.17,0.003893367797557081,0.00090407651394149,0.000573228192820572,0.0011216992686285672,0.0006125970514718827,0.001092739037073118,11.93,0.00025140323868019863,0.0010499602204842088,8.647681905821043e-05,0.0033888728728294418,0.0012015632586990937,0.0035822101791087016
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,26,26624,28672,0.009843834735576922,0.07527109361864388,0.005665737534546652,0.07591204526850796,0.2090326153846154,0.4101378461538462,-0.12931005581267457,2.547995116019638,2.7536159070045816,1.2217798442298093,3.3643124139287823,3.916952326921341,11.801883887304708,-268.72313170834946,1037.109375,1063.6348503952195,979.7849047397854,0.0011102331383559712,29.296875,0.00025946733626486956,0.000793979475928711,5.51654336157605e-05,162.19,0.006572774222778398,0.0010309270884916425,0.0007039062265284604,0.0010070593157908694,0.00015357626796640476,0.0008117976733902632,107.36,0.0018887202308240437,0.001250184386804067,0.0007985756325970909,0.001608100420373856,0.0007039062265284604,0.0010070593157908694,141.17,0.0011548272613775147,0.001873599911906286,0.0007027105873500483,0.0014457583167007434,0.0002976833438522847,0.0006991955884791178,11.93,0.00018721764334577273,0.0008973505139971777,0.00030217722683462795,0.002348257218511768,0.0012412713843187556,0.003952354218485402
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,27,27648,29696,0.00932117578125,0.07291956366910342,0.0053172627656924275,0.07351290419808884,0.28663753846153844,0.5182006153846154,-0.1597048931744439,3.0041731454747156,3.899145892660711,1.244130811650565,4.851047544179937,5.692748096077582,11.067693227289372,-217.30168802665636,1037.109375,1039.3572026617067,990.5576848457159,0.000981384661907287,29.296875,0.000280018930282865,0.0006505213763613917,4.94996869248669e-05,162.19,0.005752710012809265,0.000718156615869924,0.0014657672690807093,0.0008997784407434027,8.207492927693187e-05,0.000868128587257254,107.36,0.004257077061908305,0.001921305811630798,0.0010096455754300127,0.0009246075457267387,0.001262599259832859,0.000445334050565394,141.17,0.00210046442104761,0.00030208642854440246,0.0011394431107432429,0.00028150658854842397,0.0005332468277419447,0.00045790669804253865,11.93,0.00023302370410445362,0.0019596822010271068,0.0003482800017081332,0.003963972473453799,0.0018529921240123992,0.0034658396418537673
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,28,28672,30720,0.008584808293269231,0.07025933775927973,0.004936374542372549,0.07078187250846599,0.28663753846153844,0.5182006153846154,-0.08509919785072857,2.9900301810375947,4.049589652029264,1.2455472406024208,5.043955216657166,5.936382745270202,10.260630478448094,-223.88958726205274,1037.109375,1145.6797673758967,1085.232722758657,0.0009438992106069906,29.296875,0.0002177716323872647,0.0006703144274754036,5.347081275100593e-05,162.19,0.0012998048404660551,0.00046166935554842886,0.0006548873294835124,0.0008174495272376307,0.00023631840198478753,0.0004994350689051258,107.36,0.002819976843788879,0.0009709087116681373,0.0010313060017194552,0.0008404486740317481,0.0003631818618313967,0.0008174495272376307,141.17,0.0025824920148404483,0.0009215005748555125,0.0013443063801305327,0.00039255479871876803,0.0006705916298942684,0.0010790531990859296,11.93,0.00019111739708444243,0.0005634609669619254,0.0003033161632024335,0.0029847477688392113,0.0032693228453268344,0.006022809608830985
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,29,29696,31744,0.009051238882211538,0.07012616872932975,0.004917679540654427,0.07070788121530219,0.21696000000000001,0.42223753846153844,-0.1092416330498419,2.6646652323048388,3.068399112955555,1.22798104864002,3.76793596037327,4.3896463781142385,10.23918994628052,-275.35356070775066,1037.109375,1119.4441533027045,1016.6099877321562,0.0008386732082157712,29.296875,0.0001732298282772347,0.0006122368330389074,5.127056844785319e-05,162.19,0.0034522227566443965,0.0007763119134147166,0.000861415131048679,0.0012424269487312039,0.00041918155400720456,0.0009050424358463705,107.36,0.0016168142784696738,0.000744728451620034,0.001174010321624175,0.0005631545120518061,0.0006437620461643527,0.0012424269487312039,141.17,0.002147676310322794,0.0009514941726860933,0.0009232381876537348,0.0007425429028445908,0.0005971587917169324,0.0015973516959593367,11.93,7.37262245022344e-05,0.0023936582016917196,0.00023940761205538087,0.002163930942616952,0.0005988166618284363,0.0037073800155019094
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,30,30720,32768,0.0102362109375,0.0720508618123544,0.00519132668790299,0.07277435470177654,0.2207150769230769,0.42599261538461536,-0.12039663387352847,2.6494158725697385,3.0328688976707463,1.2222655719107942,3.7069712377419948,4.301699407731618,10.846426526228448,-267.21530529721895,1037.109375,1084.7851878136646,1011.2439196301098,0.0010085248791307376,29.296875,0.00021902661916166165,0.0007351503250716348,5.263297434335538e-05,162.19,0.004433260283096997,0.0004529821937554367,0.0006760633322092941,0.0009096437624875656,0.0003433832535332337,0.00040195203232739035,107.36,0.003367800383466132,0.0014063467740942396,0.0012080605903860779,0.0016600619067269713,0.00039616828189526095,0.0009096437624875656,141.17,0.0005608542953475053,0.00021728204142914035,0.0004578485244820172,0.0020910784058591385,0.00035899860737735633,0.0008453513014701233,11.93,0.0001091793260299951,0.0012816467915579817,0.00016296493077436042,0.0026084489532238013,0.0016424916952672173,0.0028758824003646375
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,31,31744,33792,0.009395026442307693,0.0727087731841807,0.005286565697948635,0.0733132472326816,0.2207150769230769,0.4410129230769231,-0.07219779182322189,2.6871878883450124,3.0105756497536027,1.2284120270492196,3.698227336498844,4.3091216539500286,11.007656386151005,-255.48118518531976,1037.109375,1139.1009601454086,1060.6482671360734,0.0009264126521830382,29.296875,0.00019743144370667272,0.0006693810576002431,5.765940169222243e-05,162.19,0.002445090743921346,0.00039002834244358716,0.0004822610238857134,0.001246656470767885,0.00017509377713158714,0.0009568279730630152,107.36,0.0020319291772373954,0.0009424609442987585,0.0013856000968965494,0.0009460627669306108,0.0001468250700488056,0.0008275068682909451,141.17,0.0005183675846317742,0.0004418275583667712,0.0004402159607750921,0.0007267624031443256,0.0005622289675845896,0.0008133267091448086,11.93,0.00016434336438820132,0.0015957335384277126,0.0004086168460825183,0.0021204268616002776,0.0027368051710648356,0.004722327786624748
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,32,32768,34816,0.010733098557692307,0.07089463246671435,0.0050260489125905075,0.0717024986819821,0.22029784615384615,0.42891323076923077,-0.05021498633949937,2.7525833758575886,3.072387297560163,1.2388659700055487,3.8062760696245976,4.463887145151384,10.529276553706794,-267.0790121940321,1037.109375,1090.6077645298367,1009.6352828586378,0.0009779100643785127,29.296875,0.00021182862049272524,0.0007109989938251635,5.3607755231453124e-05,162.19,0.002983140461577423,0.0006025929691817606,0.0010796135669880011,0.0015178577051021367,0.0005523301694615033,0.0006569929456928199,107.36,0.0030262927105327727,0.0009326376587804161,0.0007273472885972911,0.0008956101250371313,0.000776690568090475,0.0015178577051021367,141.17,0.002028864426439544,0.0007211119430108461,0.0004020266979253772,0.0018507198644642944,0.00047968532188595163,0.0006121488376283979,11.93,8.047922527981904e-05,0.0011547617588933685,0.00024584424605786836,0.004837129160773769,0.001986382845074364,0.004655517280799554
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,33,33792,35840,0.012319920072115385,0.07303543514054098,0.005334174786168168,0.07406723443433999,0.22780799999999998,0.4272443076923077,-0.06374548519568533,2.651139629437841,3.075691994439862,1.2313277481217508,3.787184897429732,4.429949237915285,11.235236283907028,-263.5930125051909,1037.109375,1085.6077070808167,1038.1489803146471,0.0009586968220647099,29.296875,0.000234180987181929,0.0006693218776541233,5.319847188744717e-05,162.19,0.003869490496181375,0.0005597887016592466,0.000524197671321966,0.001719930897648372,0.00022909220753740455,0.0005156757241658096,107.36,0.003953090738242073,0.0008403464433572673,0.0013121438170332342,0.000830862435217043,0.000524197671321966,0.001719930897648372,141.17,0.0015605016482594415,0.0008645742000599969,0.0003122737550651127,0.0009286066529709193,0.00048736227102248465,0.0009889000366106178,11.93,0.00015716931145628627,0.0019351193223669078,0.00012609156075752735,0.004325321060619614,0.0014589765204847832,0.00496025041873121
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,34,34816,36864,0.011834033653846155,0.07205648805730108,0.005192137471151973,0.07302179006072322,0.22780799999999998,0.4272443076923077,-0.0736903605841544,2.711425489496089,3.1197263147145553,1.236055733078158,3.85615559693772,4.517912880646723,10.920308374880946,-266.1370303677804,1037.109375,1126.8281442146147,1054.8996132126194,0.0009043361758369362,29.296875,0.00019559542364312903,0.0006514863508637832,5.533743365520993e-05,162.19,0.004141593583334413,0.0011388437246693031,0.0009865420254190453,0.0013092532833961013,0.0003157727133360716,0.0007792337930663335,107.36,0.0024207345008231433,0.0005177393398258317,0.0007117277412820637,0.00090519494563517,0.0005415910820008577,0.00036016930575155377,141.17,0.0005163886473176162,0.0009359897861184004,0.0006812920318162257,0.0008616496734950744,0.00017519950875993616,0.0005348558898763779,11.93,0.00015441430810994334,0.0030929592046145655,0.00019542308697955647,0.0027287591296094715,0.003365078646021596,0.0038385114761844397
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,35,35840,37888,0.013027460336538461,0.0700841289416551,0.004911785129510538,0.0712846396661344,0.23093723076923076,0.4493575384615384,-0.06504215968271986,2.8155017959152944,3.239649268774286,1.2485799557736605,4.04496114072837,4.7873245025414155,10.406911697573111,-258.0681577232818,1037.109375,1101.2625828188757,1033.2194574874907,0.0009047201050369444,29.296875,0.00022126106323569418,0.0006262015714698538,5.5758137976843544e-05,162.19,0.002239369460275582,0.0009772258380890146,0.001041765721392955,0.00046792940226474935,0.0008611934604629732,0.0004131281879245121,107.36,0.005169498072190264,0.0009821155666782998,0.0008444515484753852,0.0005725567839956349,0.0006549410227071828,0.00046792940226474935,141.17,0.0010101344647740556,0.0003175851675903733,0.0007819945834447255,0.0007240783871165092,0.0003900353456744174,0.0008779962193361815,11.93,9.563730612545968e-05,0.0018271428899157807,0.0003800749149630705,0.003709638637597685,0.001724668034640149,0.005099065508663721
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,36,36864,38912,0.013871904447115384,0.07230230233403284,0.00522762292280189,0.07362100689199917,0.24011630769230768,0.4585366153846153,-0.09080040427947293,2.793184698339976,3.2615189309289727,1.2453098519056531,4.061601656862644,4.809607192677833,11.100267839061585,-246.1570070882244,1037.109375,1091.035695888105,1051.3997204773002,0.0010129660781538735,29.296875,0.00029625050697164985,0.000660802716386765,5.3982190709420016e-05,162.19,0.005551430453840874,0.0005914820584156063,0.0005068717016253059,0.0010568161472907435,0.00071549274492686,0.0005160565994108325,107.36,0.003559242157362867,0.0008553731048638501,0.0006703632977619875,0.0015899400848471334,0.0005068717016253059,0.0010568161472907435,141.17,0.0038751969060159953,9.720868999277904e-05,0.000952995861729842,0.0012519719818006889,0.0002777850541755232,0.0005884617018369883,11.93,0.00014046608022968228,0.0011942184351460894,5.0683598955012035e-05,0.002129520559215864,0.0007311103177687053,0.004455486161258913
