label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,tf_stft_energy_mean,tf_stft_energy_std,tf_stft_energy_max,tf_stft_energy_min,tf_stft_energy_slope,tf_stft_max_freq_mean_hz,tf_stft_max_freq_std_hz,tf_stft_max_freq_max_hz,tf_stft_max_freq_min_hz,tf_stft_max_freq_slope_hz_per_s,tf_stft_plot_path,tf_stft_series_path
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,19,19456,21504,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0042077426259985624,0.001977077945472115,0.00926125679759527,0.002272107009027718,0.008940976331319966,856.25,358.00008729049216,1078.125,140.625,-2448.3816964285725,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,20,20480,22528,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0042607562094425094,0.002140346756416256,0.00926125679759527,0.0016057136353484127,-0.01721896998691129,853.125,364.3808961787102,1078.125,93.75,941.6852678571446,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,21,21504,23552,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.00411668430571462,0.0013575153630490356,0.006936925589125409,0.0016057136353484127,0.0008268507697394166,856.25,366.09211614018676,1078.125,93.75,-470.84263392856974,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,22,22528,24576,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0039541465177251435,0.0014148507405241334,0.007970285717376473,0.0021797977624098937,-0.005978687645500895,790.625,399.53586353417637,1078.125,93.75,-3390.0669642857138,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,23,23552,25600,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004136770523780106,0.001775970204845064,0.007970285717376473,0.0021797977624098937,-0.001529330162233036,850.0,363.03839328644017,1078.125,93.75,-517.9268973214272,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,24,24576,26624,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0040526764841476775,0.0013685355671596497,0.006590868598083349,0.002158033926335052,-5.624449481610812e-05,912.5,312.2811733838593,1078.125,93.75,-1177.106584821428,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,25,25600,27648,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004553235292198087,0.0016879229823458704,0.007609707469905166,0.0018271851388544345,0.0002537925837223612,846.875,368.88239148812727,1031.25,93.75,-1585.1702008928578,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,26,26624,28672,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0044589487183499315,0.0016246300164642511,0.007609707469905166,0.0018271851388544345,0.002492748153406046,831.25,373.6172423082211,1078.125,93.75,1365.4436383928607,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,27,27648,29696,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004250783056376677,0.0015593652566112182,0.007188673554309945,0.0019443183320512788,-0.00795321160235034,971.875,234.97838996384328,1078.125,93.75,612.0954241071436,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,28,28672,30720,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038771403008598933,0.0016614005644949264,0.007188673554309945,0.0019443183320512788,-0.0002244675016173971,978.125,224.39153838770304,1078.125,140.625,204.03180803571834,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,29,29696,31744,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003882068719714651,0.0014881580053218494,0.006160718256793636,0.0020346153403570867,-0.0003381201184300384,918.75,306.090519699647,1078.125,93.75,-2526.8554687499995,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,30,30720,32768,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0042142676083457295,0.0013571181698694616,0.006034282441083149,0.0020346153403570867,0.004587322892356113,915.625,304.68349356340264,1078.125,93.75,2291.434151785716,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,31,31744,33792,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004082269344393727,0.0017369474140260452,0.007509698473472058,0.0014980031944697427,-0.005762810553358163,978.125,237.70550319670767,1125.0,93.75,-1114.3275669642821,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,32,32768,34816,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004045226183762558,0.0016574805754927934,0.007509698473472058,0.0014980031944697427,-0.00014783908835991843,925.0,309.26450046845014,1125.0,93.75,455.1478794642852,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,33,33792,35840,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003935345703482085,0.001195305376587448,0.005962848149233046,0.0016228209755265433,0.004017630363592936,915.625,304.68349356340264,1078.125,93.75,1804.8967633928592,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,34,34816,36864,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004198403565241922,0.00144391048907267,0.006953616562077169,0.0015703073197193688,-0.0040623131001959,971.875,234.97838996384328,1078.125,93.75,-1585.1702008928564,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,35,35840,37888,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003884560487209384,0.0016150440931186455,0.006953616562077169,0.0014900680684292354,0.0021384905268051254,903.125,336.48574449744524,1078.125,0.0,957.380022321433,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,36,36864,38912,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004260478698369967,0.0014339825904783803,0.006582291618216639,0.0014900680684292354,0.003500534031866987,912.5,321.52590292229957,1078.125,93.75,-941.6852678571396,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,37,37888,39936,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004351573488798698,0.001738825865063569,0.007566070696617357,0.0016862808346483366,0.003097261619439599,718.75,449.50059093398306,1078.125,0.0,1491.0016741071454,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,38,38912,40960,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0040391118144197284,0.001644329893263373,0.007566070696617357,0.0016862808346483366,0.0022790127693646015,831.25,400.48798359001984,1031.25,0.0,2354.2131696428582,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,39,39936,41984,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004025164413218956,0.0014117235168776333,0.007137611354758558,0.0022714070016624692,0.0064012015560445355,837.5,388.0037048792189,1031.25,0.0,847.5167410714333,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,40,40960,43008,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004132829685055799,0.001704185237290823,0.007517938499067674,0.0022714070016624692,0.0021082007360675426,725.0,433.30578838736966,1031.25,93.75,-235.42131696428513,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,41,41984,44032,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004313524995427013,0.0020573117738335017,0.008544516496682458,0.0018394637053006397,-0.006002261654019647,787.5,419.6817991049886,1078.125,0.0,1946.1495535714298,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,42,43008,45056,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003778709016881869,0.0015507504731048164,0.007638104355906357,0.0018394637053006397,0.0002056093138517518,843.75,391.4366567530435,1078.125,0.0,-1334.0541294642824,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,43,44032,46080,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0041495617583987435,0.001945377140125037,0.008046389869938633,0.0020009583718145606,0.005060926774777105,790.625,399.53586353417637,1031.25,93.75,769.0429687500024,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,44,45056,47104,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004268263028433762,0.001919179488666835,0.008046389869938633,0.0016889756807841117,0.010179519258552618,856.25,358.4090278578373,1078.125,93.75,2652.413504464286,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,45,46080,48128,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004301557099331834,0.001338217891110436,0.007507297243317098,0.0016889756807841117,-0.005636634678798134,915.625,322.88978382723724,1078.125,93.75,-2840.7505580357147,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,46,47104,49152,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004410121583035637,0.0015895960193682637,0.00819837091834784,0.0027968109600404155,0.013678941652308794,856.25,366.89150303597927,1078.125,93.75,1255.5803571428598,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,47,48128,50176,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004533722988655651,0.0017077128834018073,0.00819837091834784,0.0022413270725135537,-0.006975726329180142,984.375,213.78289220608838,1078.125,187.5,1443.9174107142867,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,48,49152,51200,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0043697553075625626,0.001544534536853024,0.008477445938439849,0.0022413270725135537,0.00881880480253079,918.75,315.052079028214,1078.125,93.75,-3531.3197544642835,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,49,50176,52224,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004029100882697376,0.0017013016147068368,0.008477445938439849,0.002185468430351706,-0.005595562628503678,853.125,372.334275215162,1078.125,93.75,298.20033482143134,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,50,51200,53248,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003895128826337248,0.0016119471037737737,0.0075257645129375075,0.002185468430351706,0.006630743057751397,912.5,321.52590292229957,1078.125,93.75,659.1796874999987,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,51,52224,54272,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0037925755237955116,0.0012432431387965571,0.006141854628187287,0.00220388142209384,0.002735134190924917,912.5,321.52590292229957,1078.125,93.75,-329.58984374999824,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,52,53248,55296,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003945495724383733,0.0015139603767576658,0.006202585660065008,0.0021580044491026117,0.001566658793357009,906.25,319.14803579216965,1078.125,93.75,-1349.74888392857,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,53,54272,56320,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003781441540679936,0.0012850844560574738,0.005945508311178719,0.0019823104248372,0.000428617079460694,906.25,319.14803579216965,1078.125,93.75,156.9475446428586,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,54,55296,57344,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038568683584361166,0.0015973902859455769,0.008275598966512195,0.0019823104248372,0.0007498614525344267,971.875,234.97838996384328,1078.125,93.75,1506.6964285714291,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,55,56320,58368,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038912393060574757,0.0018704522261019884,0.008275598966512195,0.0020895731157657624,-9.790583294618986e-05,975.0,223.30087606187308,1078.125,140.625,94.16852678571755,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,56,57344,59392,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004198140931478704,0.001703757205205844,0.007688260907435744,0.002091363226059242,-0.0025385615870109767,1040.625,18.75,1078.125,1031.25,15.694754464285923,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,57,58368,60416,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0041825755306484046,0.0015640695127827806,0.00699498287690162,0.002091363226059242,-0.0016444903825599212,978.125,224.39153838770304,1078.125,140.625,-1098.632812499997,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,58,59392,61440,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003920503606410685,0.0017338745285320457,0.007532898155043976,0.0020915392132004784,-0.0038497457278278916,903.125,327.6633657429527,1031.25,0.0,109.86328125000237,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,59,60416,62464,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004128930255602676,0.0016321326977834503,0.007532898155043976,0.0020859870636397693,6.0127398910086857e-05,965.625,258.3375335680048,1078.125,0.0,1475.3069196428582,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,60,61440,63488,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003745669337615896,0.0013269674120033475,0.00625048647602792,0.0020859870636397693,-0.006856559655321971,896.875,320.61342571701516,1078.125,0.0,-3233.119419642857,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,61,62464,64512,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038766024270181568,0.0017303669651964804,0.007900963067804344,0.0017352683124510705,-0.004171243929868827,837.5,389.51091127207206,1031.25,0.0,94.16852678571797,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,62,63488,65536,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0036139999892835176,0.0014131819190499138,0.006719012020090091,0.0017352683124510705,0.0006078336899491125,968.75,259.3938246180892,1078.125,0.0,1145.7170758928548,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,63,64512,66560,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004220861425329623,0.0013929465902166585,0.007281262302179394,0.0018320919519208222,0.001227933030641931,968.75,259.3938246180892,1078.125,0.0,-1867.6757812499993,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,64,65536,67584,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004269437685536392,0.0016955773128926204,0.007281262302179394,0.0018380706299421215,-0.0010155111460807865,906.25,329.0908404225192,1078.125,0.0,1130.0223214285706,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,65,66560,68608,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.00410337538962438,0.0015653868061493018,0.006895112913111531,0.0018380706299421215,-0.007364811097892556,1040.625,18.75,1078.125,1031.25,156.94754464285964,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,66,67584,69632,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038316057405472295,0.0016271501191658052,0.006993733393071828,0.0017281362028452607,-0.0028947984566987574,984.375,213.78289220608838,1078.125,187.5,-1757.8125000000005,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,67,68608,70656,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003931197586921265,0.002110623055773848,0.008057951075215758,0.0017281362028452607,-0.0035025663439260074,975.0,210.4682280060342,1031.25,187.5,565.0111607142883,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,68,69632,71680,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0042870951349882926,0.0019003095248109982,0.008057951075215758,0.0018940499446622545,-0.001504766654824338,1040.625,18.75,1078.125,1031.25,172.64229910714536,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,69,70656,72704,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038780454885145575,0.0015190208541347803,0.007363946340178838,0.0014306240001869873,-0.008038976853213548,959.375,235.22761583198516,1078.125,140.625,-78.47377232142793,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,70,71680,73728,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003947615408008431,0.0017458302720756687,0.008050754802427118,0.0014306240001869873,-0.006001598565329378,1012.5,83.50243259929617,1078.125,703.125,753.3482142857139,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,71,72704,74752,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004024699090679824,0.0016466639583174781,0.008050754802427118,0.0018740097434932815,0.001385929467888989,1040.625,18.75,1078.125,1031.25,109.86328125000071,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,72,73728,75776,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0042852467731173145,0.0014648063589145725,0.00666616687661029,0.002600209827881993,-0.006757639589867926,909.375,330.4826016600571,1078.125,0.0,-1082.9380580357179,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,73,74752,76800,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004114912573097469,0.0018230131866088049,0.007903020318460416,0.001513945082228359,0.008966853377782642,975.0,445.0904051425957,2109.375,0.0,4206.194196428574,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,74,75776,77824,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0041989551296950315,0.0017509419901858704,0.007903020318460416,0.0018015955646718917,-0.0044598137042126396,1037.5,15.934435979977453,1078.125,1031.25,47.08426339286076,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,75,76800,78848,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003977605665529095,0.0016533792303570693,0.0075110492382672,0.0018015955646718917,0.008839050863362924,918.75,324.2178087335734,1078.125,93.75,-1663.6439732142808,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,76,77824,79872,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0038565977764151854,0.0015878941162372423,0.0075110492382672,0.001900563359899203,-0.003732072453817223,912.5,321.52590292229957,1078.125,93.75,3547.014508928574,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,77,78848,80896,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003659327545889757,0.0012797722405155497,0.005866534712412686,0.001900563359899203,0.003491747204259808,1037.5,15.934435979977453,1078.125,1031.25,-15.694754464285671,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,78,79872,81920,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0039107469110075165,0.0015680371756564922,0.00715726273154385,0.002008182142364756,0.005540029986878452,909.375,339.66320635299905,1125.0,0.0,-1334.054129464284,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,79,80896,82944,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.004023094234286774,0.0017019482941285113,0.00715726273154385,0.0014313680901577525,-0.0005821150304919571,850.0,395.1117326149655,1125.0,0.0,2934.9190848214284,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,80,81920,83968,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.003746393095504045,0.001169994818567055,0.005693836085835384,0.0014313680901577525,0.0029316539032791145,971.875,234.97838996384328,1078.125,93.75,1883.3705357142874,NOT_SAVED,NOT_SAVED
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_selected/healthy/97.mat,97.mat,81,82944,84992,X097_DE_time,1796.0,NO_FAULT,NONE,NONE,0.0,0,NONE,NOT_SAVED,NOT_SAVED,0.0040368215312625595,0.001463704168996554,0.0061990769475003945,0.0016283292345659524,0.0042992709193107985,968.75,233.85358667337132,1031.25,93.75,-1569.4754464285666,NOT_SAVED,NOT_SAVED
