label,source_file,segment_index,start_sample,end_sample,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,11,11264,13312,0.03201300421072853,0.19871308748636515,0.03948689113836382,0.20127524332853242,1.0792162717035985,1.35322146254069,1.5444204431456157,7.92398039572836,5.361892768610608,1.3405104843218023,7.187673472131776,8.476555140863518,82.96800988561395,-34.85722099496006
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,12,12288,14336,0.02436468085589479,0.2009205005311617,0.040369047533692554,0.20239240402471176,1.0792162717035985,1.35322146254069,1.5845280221306972,7.921364546538872,5.332296322602246,1.3407949070669218,7.149515752316767,8.41218013705484,83.89157930373563,-34.36541219760723
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,13,13312,15360,0.032414508392746066,0.20113802689303953,0.04045650586242509,0.2037331740703229,1.090075863672739,1.3576335951195702,1.6234073046884157,8.179737265671323,5.350507440170131,1.3568233351826995,7.259693349891484,8.580597362331732,85.00675833194188,-34.30296155017807
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,14,14336,16384,0.024251611979153508,0.1997557114409514,0.03990234425328064,0.20122247622188746,1.090075863672739,1.3597544950993228,1.6152878708936398,8.125052058751532,5.417266918386967,1.3427166623848068,7.273854555904175,8.560169472480538,82.92451315070579,-35.17395711746947
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,15,15360,17408,0.029166264821588295,0.1980483890754687,0.03922316441538823,0.2001845034437762,1.0834111403879536,1.363565648989419,1.6183185677527836,8.315462108485216,5.412062980650449,1.3562334646852805,7.340020927342506,8.717678559023748,82.07121493817598,-34.64175666778506
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,16,16384,18432,0.030993397857811467,0.20125471534320075,0.04050346044787276,0.2036272357977816,1.0834111403879536,1.363565648989419,1.648076823415114,8.28377020273715,5.320561054336901,1.3616411176485037,7.2446947005443985,8.61678763809555,84.91837677290569,-33.90907376660035
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,17,17408,19456,0.02878676423779663,0.19967038138858506,0.03986826120386301,0.2017348234667121,1.1180765267782724,1.4042706312042204,1.6225385331128905,8.134827115281094,5.542308003966228,1.354955698189742,7.5095818110966555,8.910553509372287,83.34733107024998,-32.86255820708062
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,18,18432,20480,0.03384820036095265,0.19896271386618444,0.039586161508997186,0.2018213620424567,1.1180765267782724,1.4042706312042204,1.5196977278268675,7.891474705907221,5.539931528868907,1.33633376874536,7.403197578564631,8.729565315444738,83.41885373782505,-33.345608343533954
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,19,19456,21504,0.024649699377767086,0.20005298936714466,0.040021198554730894,0.20156588559115152,1.115242774269761,1.3854637422355993,1.6168724040863627,8.183329367308122,5.532894472688085,1.3421597512158896,7.42602826896681,8.758284613266683,83.20779516752934,-33.61501949229824
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,20,20480,22528,0.031720658560374856,0.19933577286731852,0.0397347503446112,0.20184387660792458,1.115242774269761,1.3878397699949534,1.5558368326369045,8.062695672328712,5.525274251624117,1.3390379264391106,7.398551776902166,8.693801951581085,83.43746667338769,-33.96866851147131
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,21,21504,23552,0.024768711495284083,0.20151140318856,0.0406068456150224,0.2030279160218097,1.077877109550754,1.3504741052759464,1.5948087653647482,8.011079497323575,5.309009375020951,1.339721581166413,7.1125944343303775,8.355091713510038,84.41924543315764,-34.966541435405595
