label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,64,65536,67584,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004387969295783433,0.0817220603278898,0.00667849514423526,0.08183977895116773,0.2996928143712575,0.5974364071856287,-0.01902705114212951,3.354239284566331,3.6619455503426837,1.2676352392140655,4.642011223697531,5.495861322339919,13.716990809653243,-171.86892696850288
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,65,66560,68608,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0042444109047529936,0.09552079525148233,0.00912422232547561,0.09561504771427977,0.6596490618762475,1.1898373253493015,0.1710516224845633,6.521361127177455,6.899008865711535,1.3479554092323667,9.299556318877919,11.27491360477234,18.723302091579384,-76.5714964098554
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,66,67584,69632,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004198091512287924,0.09828608858959052,0.009660155210240837,0.09837570422917633,0.6596490618762475,1.1898373253493015,0.1412109707573966,6.0900987948512935,6.705406248879572,1.3412935589291544,8.993918211625473,10.924112101965338,19.82009176593691,-73.92604582315707
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,67,68608,70656,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004200232991049152,0.11637135768137094,0.013542292888605572,0.11644713326563548,1.0990360878243512,2.1348849101796405,0.09019131159825156,19.175390962414053,9.43806907910103,1.4664171101818924,13.840145984672407,17.159541169748472,27.770746564167005,-38.18959949373411
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,68,69632,71680,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004181435566367266,0.11484272220597094,0.013188850843677812,0.1149188202474838,1.0990360878243512,2.1348849101796405,0.13791178061093193,20.080684798288637,9.563586586231207,1.4609031532178556,13.971473799897156,17.18294672056922,27.046574586006514,-39.04728734387748
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,69,70656,72704,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004196505231724053,0.09458932060105558,0.008947139571769278,0.09468236492573032,0.325844870259481,0.6460045109780439,0.009958328550283904,3.1550120001173116,3.441452592730194,1.2596610715595435,4.335063860679886,5.12768755269617,18.35980846679893,-135.63035346457667
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,70,71680,73728,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004040494538267215,0.09418646805056258,0.008871090763839644,0.09427309457079157,0.325844870259481,0.6460045109780439,-0.01098317861453076,3.2148850062276764,3.456393064670191,1.2725819673302297,4.398543486104553,5.241795019376041,18.201428705184586,-136.56586183394904
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,71,72704,74752,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0040273284095870745,0.0820153284148098,0.006726514094989108,0.08211414901895882,0.30212934131736524,0.5539037924151696,0.018326373654817422,3.0083524398113055,3.6793822371295417,1.2552504751714086,4.6185463014940975,5.460387388126175,13.809118144732725,-182.80012259512682
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,72,73728,75776,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004149947897174402,0.0898969006891882,0.008081452753521765,0.0899926375937,0.4762598003992016,0.8937180838323353,-0.12384831661539662,3.8578550696929,5.292208486536709,1.281107369727664,6.779887294237464,8.087972796341049,16.586086033553464,-104.83718756509056
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,73,74752,76800,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.003934293054515968,0.09219811255090474,0.008500491957949299,0.09228201677351938,0.4762598003992016,0.8937180838323353,-0.05971201333641802,3.800466798510346,5.160916688329961,1.2826893193553874,6.6198527142038195,7.894098605020316,17.440707829326055,-101.5665238422594
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,74,75776,77824,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.003868858981256237,0.08530719731109108,0.007277317913073425,0.08539488265048598,0.32015964071856284,0.6232635928143713,0.029047554300721253,3.009678295861328,3.7491665868193667,1.2537517394314874,4.700524129643194,5.547911831348591,14.934601692959276,-156.50622752277056
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,75,76800,78848,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.003986243742982784,0.08946604600460138,0.008004173387697452,0.08955480739120554,0.4531940119760479,0.7946326546906188,0.0322470529584318,3.7152981552116127,5.060521318485383,1.2787295021181695,6.471037906045195,7.689022024688058,16.42509010304189,-117.74478216967925
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,76,77824,79872,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0038492684162924145,0.10981228969473668,0.012058738968000771,0.10987973350596296,0.7960945708582835,1.5374485029940121,0.04163324663251471,7.810396872493756,7.245144718294034,1.377956858161213,9.983496852943752,12.201330873743595,24.726642350779265,-52.00761780528943
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,77,78848,80896,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004011941488117515,0.1100612888677304,0.012113487307225994,0.11013438600968396,0.7960945708582835,1.5374485029940121,0.07626287787345315,7.837495493890377,7.228392509386524,1.372895640415592,9.92382856334948,12.100523770248047,24.841385946583188,-51.69365763991678
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,78,79872,81920,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004069602786614271,0.08799912320508195,0.007743845684863191,0.08809317426284519,0.5275893013972056,0.8831598003992016,0.12282795179206879,3.9999673690336164,5.988991835201987,1.2730595471078807,7.624343233355036,9.004708142256973,15.893314256289813,-108.18571503460089
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,79,80896,82944,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004185004697635978,0.08516679990404154,0.007253383805895051,0.0852695612174373,0.31349980039920156,0.6214768063872256,-0.037281856020549654,2.989781612247161,3.676573397625178,1.2479271781779235,4.588095865462408,5.393123971057111,14.890799247798858,-157.9559624306584
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,80,81920,83968,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004181276938310878,0.08775481460863573,0.007700907486996025,0.0878543713416178,0.36141816367265467,0.6542887025948103,0.0349396042415514,3.0971985044947914,4.113832449694463,1.2584385215954719,5.1770052260849795,6.1346187022148975,15.807263874725635,-145.35068409875527
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,81,82944,84992,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.003974188010697355,0.09080386163743397,0.008245341288270251,0.09089078863457298,0.3956919760479042,0.7080547305389222,0.05652814098892184,3.3437780370165404,4.353488202625091,1.273911463758178,5.54595852866009,6.607981363893455,16.918805419242744,-130.68083593773235
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,82,83968,86016,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004199915734936378,0.1343964192987209,0.018062397520317602,0.13446202739992494,1.3917441916167663,2.3086904990019956,0.5277585892397909,19.550240881924083,10.350462643831468,1.4795222466358289,15.313739744521754,19.02356652188452,37.027915391996245,-29.909766763750255
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,83,84992,87040,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0047159328023640215,0.18567728118895904,0.03447605274972376,0.18573716044970695,1.3917441916167663,2.451633413173653,0.2928686297906747,10.686456547604188,7.493084250061077,1.4950694570817897,11.202681401606924,14.294347885424802,70.65250359689253,-15.890285568063126
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,84,86016,88064,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.00470689100314995,0.2231052502137224,0.049775952672927684,0.22315489574697486,2.2781526946107786,3.978361197604791,0.45317664659541357,20.049573279894503,10.208840307917205,1.664020907654857,16.987723715283877,22.558065814051126,101.98652415148692,-8.418039879093666
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,85,87040,89088,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004257021835235779,0.20802410747829944,0.04327402929214308,0.20806766093520815,2.2781526946107786,3.978361197604791,0.5327301148325317,24.276522546329186,10.94909552196192,1.675207635274222,18.342008417737404,24.227411713449936,88.66232632739583,-10.415530921925468
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,86,88064,90112,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004370916779721807,0.19089679737184798,0.03644158724682839,0.19094683071557814,1.631660878243513,2.7315091417165664,0.6052411033963796,13.173310451817297,8.545105839823693,1.5604313018834524,13.334050630367978,17.404081604176316,74.67149754434284,-15.12943284182861
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,87,89088,91136,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004644946747130739,0.19105251829804665,0.03650106474802545,0.19110897487640166,1.631660878243513,2.7315091417165664,0.49933793392950016,15.81455176130984,8.537855845330014,1.6756094212129669,14.306111691393172,19.080824521584436,74.79836728997708,-18.558702253522064
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,88,90112,92160,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004456020731973553,0.13696654721913826,0.018759835057132433,0.13703901334253765,1.0814930938123752,2.111494251497006,-0.11805423975861233,16.89795395524343,7.891862816533238,1.546323365500606,12.203371870530768,15.388083799037876,38.46080753233144,-34.294086121529446
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,89,91136,93184,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0042498835726983535,0.15236526598709454,0.023215174279318074,0.1524245248957646,1.369653013972056,2.7384938522954094,0.10650862363486291,22.547883880778716,8.985778469105888,1.6138267100053467,14.501489303634035,18.57699254437097,47.581666897304714,-24.306119865532743
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,90,92160,94208,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.0041823080206773965,0.15797455101366825,0.024955958767970077,0.1580299037155623,1.369653013972056,2.7384938522954094,0.05924447451979654,19.76717166006392,8.667049601177329,1.5728266912155933,13.631766946821166,17.417120448252458,51.145626559180585,-21.998075318587823
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,91,93184,95232,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004193887868793663,0.10434261996908524,0.010887382342012947,0.10442686932714665,0.5119955289421158,0.9750980838323353,-0.062149114558248716,4.098286236566823,4.902909875983596,1.3008294934159859,6.377849770239975,7.6766652401382665,22.333380684736433,-82.14967835331576
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,92,94208,96256,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004585857796126498,0.13687591693143975,0.018735016635822395,0.13695271712364343,1.0639500998003992,1.9963277445109782,-0.1827223365176746,11.215003506962217,7.768740351751076,1.4707274668506929,11.42569981815162,14.411905071750356,38.412383698019724,-32.803953978624236
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,93,95232,97280,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004590378695733533,0.1521535306106471,0.023150696877285125,0.15222275931625787,1.0639500998003992,1.9963277445109782,-0.17069359855252048,9.068257050606515,6.989428549182566,1.4719914324619219,10.288378942201499,13.107034155274015,47.455781793495795,-27.769670237643815
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,94,96256,98304,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004314603819704341,0.15872638225761476,0.02519406442459044,0.15878501261363254,0.7697800798403194,1.5101594011976047,0.012282481031341743,5.452169637138246,4.8479391547702635,1.382953653559927,6.70447516632576,8.334828397489508,51.63556911249704,-30.10479377740721
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,95,97280,99328,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004453720625155938,0.1796056361898574,0.032258184551163416,0.17966084765070647,0.9564180439121757,1.8610192814371258,0.001283372447527684,6.527017567060746,5.323463940076845,1.417425693169006,7.54561456532363,9.447897732779435,66.10538532571209,-19.486266942995993
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,96,98304,100352,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004397011094997506,0.19853805098616834,0.03941735768938638,0.1985867351963769,0.989717245508982,1.9461352894211577,0.11244304472257803,6.3555857305786105,4.9838033971920535,1.457119508257325,7.261997155367671,9.308289139407433,80.76634397891772,-15.432880811930513
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,97,99328,101376,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004538586635323104,0.1934469609196961,0.03742172668906643,0.1935001949810717,1.0987112175648703,1.9563687025948107,0.1456280773524987,6.3304936682217265,5.678088426072888,1.4331511084273219,8.137558721574706,10.31917257682546,76.68188253739575,-15.706056488305471
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,98,100352,102400,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004850925278349552,0.23141853834894735,0.05355453989156321,0.23146937457819197,1.7713550898203592,2.950309261477046,0.6528723893553007,11.697481512410233,7.652654235785231,1.5573716072536317,11.918026426941157,15.600788845052845,109.72789016088443,-7.822143228899356
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,99,101376,103424,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004306355160772206,0.2472215761089174,0.06111850769377723,0.24725907948657408,1.7713550898203592,2.950309261477046,0.5442401682227032,10.812630808905016,7.1639637804141465,1.5904897723395217,11.394211122159474,15.215342617820367,125.20868329174621,-6.685099302904573
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,100,102400,104448,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004345932860840817,0.20685495185256572,0.04278897110592728,0.20690059989849766,1.249775888223553,2.380161956087824,0.034648340237343304,7.440996811661226,6.040465270940125,1.4667922869241274,8.860107868848035,11.403633811830888,87.67049367215762,-11.067221935750768
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,101,103424,105472,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004582764549026946,0.17302076731969424,0.02993618592389577,0.1730814480376438,0.7004202794411177,1.3823229540918165,0.0376196343196858,4.533944390689201,4.046766926105113,1.387242750327643,5.613848080505,7.086899896460935,61.352320317045944,-27.291759895869717
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,102,104448,106496,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004545883525916916,0.12732952407544298,0.016212807701278815,0.12741064617334777,0.5774568862275449,1.0421837924151696,-0.021587549870158082,4.260015108417742,4.532249883121144,1.3389551755184896,6.068479437748126,7.42972787125681,33.24615220901892,-61.24434711807744
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,103,105472,107520,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004723309006986028,0.13251909235296006,0.017561309838052354,0.13260324085793618,0.5623504191616766,1.070772375249501,-0.09314707137962228,4.060378992800448,4.240849737331442,1.30816258444979,5.547720952650712,6.688541696572746,36.011252707385,-54.36814275071543
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,104,106496,108544,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004753369023671408,0.1344006395465527,0.018063531910522387,0.13448466986090862,0.5623504191616766,1.070772375249501,-0.05917427981804614,4.023287388698478,4.181520613043033,1.320454952118989,5.521509600880305,6.715195272401294,37.04038692371985,-53.70197193092207
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,105,107520,109568,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004699752740612525,0.148444895167846,0.022035886901392788,0.1485192734200369,0.8069777245508982,1.512433493013972,0.051335805600036824,4.4037713447954046,5.433488233332739,1.3241813452246027,7.1949237580765955,8.750068786166192,45.17473193413772,-31.981340445091796
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,106,108544,110592,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.00427748485450973,0.14759444896793958,0.02178412136614972,0.1476564195787988,0.8069777245508982,1.512433493013972,0.050830897755716184,4.608231992292839,5.465239688547669,1.321592863500136,7.222821769702304,8.737188467796283,44.651352561316415,-32.38186020195743
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,107,109568,111616,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.00476550406998503,0.21650136755794122,0.04687284215445876,0.21655380897943083,2.195960518962076,4.074847664670658,0.5694321710463613,23.48911590119908,10.140484387280656,1.6519747250688335,16.75182390774276,22.03320944097313,96.04209087180762,-8.720721578198171
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,108,110592,112640,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.005235439687032187,0.22859442114637388,0.05225540937924575,0.22865436625606408,2.195960518962076,4.074847664670658,0.4607485371393993,19.266671488799034,9.603842493446535,1.583439068850631,15.207099415211104,19.778168819715596,107.0752137379068,-6.124704945563537
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,109,111616,113664,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004954588713198604,0.20083365094623132,0.040334155352392674,0.20089475678003554,1.4498959680638723,2.8781880638722557,0.058073293657184895,10.323756616876523,7.217191684357387,1.5031335045703786,10.848402629664314,14.018963998425727,82.65462436190133,-10.931306669595422
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,110,112640,114688,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004727829906593065,0.22520149511083729,0.05071571340015647,0.22525111714657967,1.4498959680638723,2.8781880638722557,0.14978081843664298,9.295218853241197,6.436798123049346,1.5731833885169897,10.126263882418568,13.62820073012806,103.91155870880185,-9.306189782897267
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,111,113664,115712,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004568805280064871,0.19967532737727603,0.03987023636322236,0.19972759034472307,1.2687807984031936,2.2753912974051893,0.18116435971108996,7.363287794704012,6.352556480621034,1.4938030469570505,9.489468226718458,12.337994997466915,81.69699398637468,-14.123567320917596
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,112,114688,116736,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004519313326472056,0.16100986405873097,0.02592417632421103,0.16107327685607523,0.7627953692614771,1.5233166467065868,0.10406433427292541,5.981541235858851,4.735704048183376,1.4091944705063626,6.67352795865461,8.364937266272587,53.134541859131105,-30.484148046323483
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,113,115712,117760,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004639474079185379,0.1364477934960657,0.018618000349944992,0.13652664600610545,0.9622657085828343,1.710279481037924,0.05611200128784257,7.065573125577955,7.048189761724623,1.39433401175731,9.827530706092292,12.18382087424273,38.173747342697325,-35.34932529762882
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,114,116736,118784,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004491315474519711,0.13895760599601506,0.01930921626414376,0.139030170030952,0.9622657085828343,1.710279481037924,0.10243184630615747,6.219377880834436,6.9212726156388005,1.375132630076028,9.517667815416573,11.719082030929474,39.58658699025495,-33.40602752138177
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,115,117760,119808,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004531607000842066,0.12625471064943672,0.01594025196117299,0.1263360100018323,0.625375249500998,1.1250257085828343,0.1112679085036227,4.694583951070219,4.950094984731019,1.3448663193687709,6.657216022641018,8.132950613893849,32.68769264267893,-57.2951399444853
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/185.mat,185.mat,116,118784,120832,X185_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.014,0,NONE,NOT_SAVED,NOT_SAVED,0.004510509469342564,0.10223943146230106,0.010452901345734556,0.10233887844513241,0.625375249500998,1.1250257085828343,0.069742340639885,4.443258707295791,6.110827663958466,1.2922317334662459,7.896605425110539,9.407394930379102,21.44920789280274,-72.87118186005753
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,0,0,2048,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,/Users/ec/Desktop/automation/hidayet/BitirmeCod/outputs/cwru_database_run/stft/plots/ball/186_segment_0_stft.png,/Users/ec/Desktop/automation/hidayet/BitirmeCod/outputs/cwru_database_run/stft/series/ball/186_segment_0_stft_series.csv,0.004718153595153443,0.16449827003961237,0.027059680846025235,0.16456591937388704,0.9123981237524951,1.6842898602794412,0.016812463366844586,5.744286476384039,5.544271421591027,1.4255784138287113,7.903793659027591,10.013430724134002,55.463816846075275,-26.71109069090314
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,1,1024,3072,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,0.004211892153193613,0.15979413988548702,0.025534167141742593,0.1598496392778311,0.7907342115768463,1.4724744510978045,0.10441369975440346,5.567623270814281,4.946737541287089,1.3943596437114547,6.897531195603143,8.58328690103784,52.33030589901358,-30.974929635242958
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,2,2048,4096,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,0.004607113955682385,0.18038514189638752,0.03253879941697986,0.18044396613902197,1.16124874251497,2.2994316966067863,0.08186063996656925,7.432378415223537,6.43550885830282,1.424946897545416,9.170258381764645,11.521271174334782,66.68293102792808,-15.671744158595637
