label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,fd_dominant_freq_hz,fd_spectral_centroid_hz,fd_spectral_bandwidth_hz,fd_total_spectral_energy,fd_envelope_dominant_freq_hz,fd_band_energy_0_500_hz,fd_band_energy_500_2000_hz,fd_band_energy_2000_plus_hz,fd_peak1_freq_hz,fd_peak1_amp,fd_peak2_freq_hz,fd_peak2_amp,fd_peak3_freq_hz,fd_peak3_amp,fd_peak4_freq_hz,fd_peak4_amp,fd_peak5_freq_hz,fd_peak5_amp,fd_bpfi_hz,fd_bpfi_h1_fft_amp,fd_bpfi_h1_envelope_amp,fd_bpfi_h2_fft_amp,fd_bpfi_h2_envelope_amp,fd_bpfi_h3_fft_amp,fd_bpfi_h3_envelope_amp,fd_bpfo_hz,fd_bpfo_h1_fft_amp,fd_bpfo_h1_envelope_amp,fd_bpfo_h2_fft_amp,fd_bpfo_h2_envelope_amp,fd_bpfo_h3_fft_amp,fd_bpfo_h3_envelope_amp,fd_bsf_hz,fd_bsf_h1_fft_amp,fd_bsf_h1_envelope_amp,fd_bsf_h2_fft_amp,fd_bsf_h2_envelope_amp,fd_bsf_h3_fft_amp,fd_bsf_h3_envelope_amp,fd_ftf_hz,fd_ftf_h1_fft_amp,fd_ftf_h1_envelope_amp,fd_ftf_h2_fft_amp,fd_ftf_h2_envelope_amp,fd_ftf_h3_fft_amp,fd_ftf_h3_envelope_amp
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,4,4096,6144,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2507.861606100588,1236.878456663945,0.0019252907359793574,41.015625,0.001827709104533203,0.0009577670271370306,0.008191472883629489,357.421875,0.010815653855561078,3310.546875,0.007783318469378651,3351.5625,0.0073463313143548575,3234.375,0.007062144936988101,3275.390625,0.006827527829667217,162.19,0.0026671749632907597,0.003276048692597434,0.0013014971175981677,0.0006891228434653142,0.0003783725278850167,0.0018841809025924054,107.36,0.00011516521353017406,0.0015430456434662046,0.0002505056594551087,0.004221566669146886,0.00011361343421435426,0.00032584709315943263,141.17,0.0007968799820818037,0.005004622532140578,0.000275655678986312,0.001959516833094857,0.0012554137233243446,0.0027480445843021486,11.93,5.564277015505598e-06,0.0033041646039709037,8.754917008943432e-05,0.004328222791871988,0.00010162567781472865,0.004191292927690501
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,5,5120,7168,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3287.109375,2713.4375864798412,1141.634196044428,0.004278520843429966,29.296875,0.0018030736419850635,0.0009853342204376447,0.013745136154452125,3287.109375,0.014600438988177252,3263.671875,0.012651317473284126,357.421875,0.012058250105433757,3240.234375,0.011537559527422251,3345.703125,0.010797704028892035,162.19,0.00242391229846176,0.005342208018731019,0.0017726278574177502,0.0028853021710978843,0.0003387296602985641,0.0023120224742490397,107.36,8.148740884923293e-05,0.008448325820365978,0.0004021762182344365,0.005115346485596912,0.0005942223148763029,0.00234178976622776,141.17,0.0005746742133482509,0.0068209607300721295,0.0007544353789879805,0.004419668185375014,0.002090106053819722,0.004098968261776259,11.93,1.4100376255601754e-05,0.009725500028705135,9.392693693261977e-05,0.019358042265485886,0.00011316514953732144,0.008931299945880388
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,6,6144,8192,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2573.056000921731,1245.0254515721927,0.0018949991750031308,5.859375,0.0019106611850894786,0.0007245247887580972,0.013965760863456144,357.421875,0.011302396919828536,3292.96875,0.008792486327408424,3269.53125,0.008573899188574475,3193.359375,0.0077896881154473135,3140.625,0.005743206445003373,162.19,0.002581691868881787,0.0040587757432968,0.001570131766338732,0.0010676038657844108,0.00045883764646159424,0.0015356274157920732,107.36,0.00014369970562716885,0.006402736827077733,0.0003654544234619614,0.0004370839790784551,0.00033119018575927177,0.0005547186671452932,141.17,0.0006527173173570156,0.0040866229628678365,0.0003488636933012819,0.002420498939067731,0.0020226764333670464,0.0011263147002215188,11.93,7.182956018935702e-06,0.005899123568393771,9.263702123474394e-05,0.0020694726989849955,0.00010278698410847946,0.002339819730889272
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,7,7168,9216,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2542.7150989684496,1177.391660923451,0.002763844043872357,41.015625,0.0019525133757466407,0.0010816547031735498,0.01168787325588875,357.421875,0.012967161583891672,3181.640625,0.010598214627236029,3316.40625,0.010537709484268113,3281.25,0.010383357461698734,3193.359375,0.0076778831474684905,162.19,0.0024757522478646007,0.002536920644198935,0.0008917212690622626,0.0033916388694219452,0.0002838018593628222,0.0023322764432222856,107.36,0.00016280969819097,0.006917441047717771,0.00025090854984825074,0.001925586580811101,0.0006148583790975658,0.0033916388694219452,141.17,0.0004923054151377849,0.01017332595682746,0.0007350095190255737,0.0025832479942549257,0.001512329254816418,0.00398540498486124,11.93,4.720342938154211e-06,0.0070087614092915786,9.404474560458119e-05,0.0013469418511390088,9.810248694866492e-05,0.006388276211140563
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,8,8192,10240,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2608.1762106312,1142.7750067268476,0.003230270259922543,5.859375,0.0017938817879959387,0.0010737307027316439,0.020613522738336193,357.421875,0.011294473842922013,3187.5,0.01034306528489841,3275.390625,0.009978279326158716,3298.828125,0.008745459262617,3210.9375,0.008701653067614959,162.19,0.0024825689105648194,0.005432276980021498,0.000628759295119625,0.0017403090488957954,0.00038634510249472887,0.0026344927507915075,107.36,0.0001462040987104336,0.00699592298399117,0.00018400137145639235,0.0019116095373909133,0.0002742127551747243,0.0009081574912831974,141.17,0.0008232676933651895,0.010234105894128202,0.000648939371666835,0.0017064703095583035,0.0010010828343829114,0.003299921370367316,11.93,1.0783115223297287e-05,0.008039052571892255,8.791869467829085e-05,0.008267933901330357,0.00010435022681539229,0.012979496944623092
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,9,9216,11264,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3181.640625,2716.4659355044814,1112.5017496784415,0.0040899793853681286,11.71875,0.0016860082096845706,0.0008332488880489849,0.024403375161371685,3181.640625,0.011661137702245404,3310.546875,0.011348181781930082,357.421875,0.011291722970964464,3357.421875,0.01096590841369032,3328.125,0.010829634144437404,162.19,0.002615738421113012,0.003878830944613832,0.000875937794765427,0.0017395024240076794,0.00010183223784602746,0.004398554210580122,107.36,0.00019666439680851613,0.006296839679832392,0.0002491705643849679,0.004999592207120407,0.0002081620298648499,0.0017395024240076794,141.17,0.0009236796271540122,0.006827823794830326,0.000520220606843312,0.004914395145879983,0.00033078318521248486,0.0018850045902698656,11.93,1.64233347485331e-05,0.014232211264848691,0.00010290672044646256,0.002895217992029988,0.00011189415308791833,0.009636227369110887
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,10,10240,12288,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2569.327972207331,1204.7321033426647,0.0027604306006301887,5.859375,0.001919455092430558,0.0010247489040647723,0.021647281786778334,357.421875,0.011652065529337379,3339.84375,0.011615024856145241,3187.5,0.010881995842734008,3140.625,0.008861801372394446,3246.09375,0.008593396236923158,162.19,0.0025196422016328943,0.004649782645015544,0.001477890904429879,0.0015810889157360875,0.0003405307007137959,0.003502658778100774,107.36,0.00021349742123023078,0.006865537089323785,0.0003217137421512604,0.002354595697250635,0.0002443412955169924,0.0013693280955284957,141.17,0.0007033416949234526,0.003865106607216654,0.0003806743514476321,0.0025923220591049776,0.0015488169175358044,0.00210741080439171,11.93,1.2791866161690906e-05,0.011722310726204272,0.00010383310665899408,0.010687534979229507,0.0001437693944740256,0.007377164684214469
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,11,11264,13312,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3298.828125,2740.3518509456303,1037.192907791473,0.005842784683634238,11.71875,0.0019442693389945987,0.0008524325822006423,0.03483657838358478,3298.828125,0.01779537532768926,3281.25,0.017777899128351107,3187.5,0.012245053756961477,3158.203125,0.012091309809391755,3246.09375,0.011401919847338541,162.19,0.0026429836099536885,0.01018017961551071,0.0015817905585500407,0.0021561066088616916,0.0005064291767368935,0.0028542610495866853,107.36,0.000179779367077298,0.010884975025280772,0.0004358676701383036,0.00584241222490523,0.00011248151453512453,0.0021561066088616916,141.17,0.0009664763142082116,0.0029872342818509368,0.0003572550105629047,0.012771350428674841,0.0019868715681294427,0.004178086174561473,11.93,2.3836802795397847e-05,0.022345632450322814,0.00011308423561468242,0.00301340005801057,0.00010773815632339335,0.016236380568877842
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,12,12288,14336,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3269.53125,2698.989364180977,1051.7863017893678,0.005586716661817935,123.046875,0.0021339181621616524,0.0006901565918949194,0.03063384859018236,3269.53125,0.01627716837134627,3292.96875,0.015619597119553082,3257.8125,0.014505754239552044,3316.40625,0.01442430879016084,357.421875,0.012635570361048417,162.19,0.0025732056641968237,0.009073143787281397,0.0017526538442289986,0.0029879091395637993,0.0005470293411319318,0.0024208774772054467,107.36,0.00015843557303947396,0.011283760783057598,0.0003137141520510824,0.0029583683610101288,0.00045166465135972224,0.002907074627343285,141.17,0.0005970500613748072,0.0023561959403107227,0.0006560284108975213,0.006794996671302561,0.002424811590632583,0.006509762185184865,11.93,2.763639599136132e-06,0.0012417878077456625,8.948157671022658e-05,0.010752468210019895,0.00010545491629364194,0.016574974585600064
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,13,13312,15360,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,363.28125,2437.837357073396,1214.9711355379895,0.001659743216184451,5.859375,0.001945825301755399,0.0008729280253214022,0.008696862732728568,363.28125,0.01110564282322988,3275.390625,0.008042203841502827,3158.203125,0.007094534155286776,3298.828125,0.006685840959367566,3246.09375,0.005296444727597893,162.19,0.0026316018673988306,0.0016968569271689563,0.0012691657040115518,0.0016138188741400997,0.0004660859153822772,0.001560083975188423,107.36,0.00024258313483149722,0.0035850813207515347,0.0004343020470835222,0.0029425845736227294,0.00044948408746199543,0.0009116455276534912,141.17,0.0006363781487572034,0.003068589786803584,0.0002289081541433497,0.002959586520687028,0.001930943312605849,0.0018622603416288534,11.93,5.754990505039974e-06,0.006656174177517151,0.00010729028148284232,0.0015518364659370507,0.00011424218262512448,0.005027987496648602
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,14,14336,16384,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2530.2282312385823,1161.1401216132842,0.002883085090917942,5.859375,0.001957622972185639,0.0011775128005457082,0.022385721719278797,357.421875,0.01321748267345174,3310.546875,0.010335881445731387,3275.390625,0.010040360788477061,3199.21875,0.008100382520060626,3246.09375,0.007937134183381007,162.19,0.0028393750148612814,0.0029870950745439257,0.00043529560377205697,0.003366027320274213,0.0003177068233842422,0.0006821098431451306,107.36,0.00013930827632933394,0.009489147419693679,0.000142272290691823,0.003998039061694762,0.00043529560377205697,0.003366027320274213,141.17,0.0007712867651512757,0.009298412817858313,0.00048444886517467854,0.004177409549827084,0.0005815272228871998,0.0029412814445787566,11.93,1.1375597905473872e-05,0.012873232156284376,0.00010857544635373712,0.009013402672902298,0.00010810299075355267,0.007747727890319546
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,15,15360,17408,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3187.5,2674.030166503076,1087.1350081316584,0.0045501430500491,11.71875,0.0016668957009154607,0.0010574433288254464,0.026058544638079155,3187.5,0.017991436616812573,3316.40625,0.012071377341417703,3263.671875,0.010359523672954674,357.421875,0.01012360349468773,3328.125,0.009608396054461035,162.19,0.0024775055707308307,0.0032949545416772865,0.0010646649244662463,0.0008325616628746674,0.0002963579335710508,0.002950439434920651,107.36,0.00010506912257433488,0.010822027460866156,0.00042194088094365184,0.0043342930212755025,0.0004550463997868625,0.0008325616628746674,141.17,0.0006853489392209302,0.00860924441098188,0.00044777373019650444,0.002622674994810334,0.0005291835960619989,0.003980715048602233,11.93,2.4223062766416496e-05,0.018731883072252917,0.000101010281274534,0.009398408493825009,0.00011965160602559358,0.0052177819825120686
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,16,16384,18432,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3169.921875,2621.922211330434,1088.271397856038,0.004372126440400581,64.453125,0.0018380786762924506,0.000944727885064166,0.015993082642812347,3169.921875,0.014325199607968034,357.421875,0.012074805911356814,3128.90625,0.011651376065624258,3251.953125,0.011489341972285133,3187.5,0.0112356229748335,162.19,0.0026417808534151834,0.0014862724006468406,0.0008459532445103048,0.00333868852544428,7.876255279090194e-05,0.0027847248968968057,107.36,0.00021456111476262122,0.010965143701370413,0.00019153765626873015,0.004174436351056595,0.00041880959874160867,0.00333868852544428,141.17,0.0010522178748690757,0.002729003291799885,0.0003606667141632225,0.00694823109334018,0.0010327836262861185,0.005359545854122677,11.93,9.518579763322326e-06,0.007958794730750106,8.993009799974897e-05,0.007350855955659272,0.00011086559261922017,0.006606812564801243
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,17,17408,19456,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3199.21875,2599.4188381853096,1121.3308500044607,0.0032227067407670303,23.4375,0.0017700159229056016,0.0007729605151054835,0.014847602058460602,3199.21875,0.013043920490287379,357.421875,0.010743462274473103,3328.125,0.009166578057049716,2777.34375,0.008562389000305095,3292.96875,0.007389804533872973,162.19,0.0024488128010635743,0.0033315030255413845,0.0016862903399290257,0.0013214327178096208,0.0007057137769254234,0.0031262875791930713,107.36,0.00014260188977271377,0.008291935030527137,0.0004728172761205389,0.00363183223777302,0.00045012633209895014,0.001245755010809111,141.17,0.0007175809809624081,0.004079145704909937,0.0006053771402429414,0.003318445363026584,0.0018686905053430546,0.0028097098947401826,11.93,6.170200603795903e-06,0.008899459814926835,9.624623635991437e-05,0.01269905420622216,9.97311172644352e-05,0.0013326029908948603
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,18,18432,20480,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3281.25,2627.821386400884,1082.6850052601064,0.004051809874692003,17.578125,0.001863242260751705,0.0008259010753224202,0.017019723254927725,3281.25,0.01305106371097048,357.421875,0.011685270479826622,3210.9375,0.010792693665422076,3339.84375,0.010236708038891536,3228.515625,0.00993554177468761,162.19,0.0024376103240712392,0.008320183728546511,0.0015431758381742185,0.0028987766547018848,0.00044658292971188083,0.002861033095185708,107.36,0.0001733501023471109,0.003268247184425522,0.00027838896357872253,0.00793523743630082,0.00054999523245779,0.0028987766547018848,141.17,0.0004730638777247233,0.009907156129277115,0.0003089357349420519,0.006282528129218057,0.0018714842533949412,0.0017518164934644692,11.93,9.510230570159308e-06,0.01002791171538429,8.344487405338038e-05,0.008916087997170922,0.00011696136217430298,0.00504141574158123
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,19,19456,21504,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3175.78125,2592.893849459181,1154.6518434261918,0.003451056572693264,29.296875,0.00193805796881862,0.0008341597166926858,0.021676303765892756,3175.78125,0.01472953404074123,357.421875,0.012024515189024943,3275.390625,0.01095860492012145,3164.0625,0.009584300558969683,3310.546875,0.009270267609397918,162.19,0.002676680079990993,0.0062712101396424,0.0015257821678295715,0.0025485234388951733,0.00019371784620549173,0.0019459721574760082,107.36,0.0002251990430508252,0.010236647155621578,0.0002529297656899826,0.00475413937932034,0.0007351205832738874,0.0020433231549413376,141.17,0.0006151434976774009,0.00786186848070821,0.0008292987581196996,0.002703320340658538,0.0019868468208519433,0.0023489399356431337,11.93,1.4085965490377366e-05,0.009338327929315646,8.90954817101211e-05,0.011006277732760817,0.00010698879360542588,0.0061435948395775035
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,20,20480,22528,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3140.625,2824.954785652251,980.5424643688448,0.010001019703697857,52.734375,0.00193062408844856,0.0009702811587383442,0.04835383436983951,3140.625,0.022332763778380223,3275.390625,0.022203280383805382,3328.125,0.017979446622407965,3316.40625,0.01777370566959773,3169.921875,0.015988739155619738,162.19,0.002532169231761303,0.007897546915201498,0.0005954068179657661,0.0028697201047719685,0.0004035802329523755,0.0026739964485776473,107.36,0.00021916607960280804,0.009904972923348035,0.0002372087595097155,0.006276000090518236,0.00033619401546248253,0.001699818281571743,141.17,0.00043965331925052226,0.0038453643107676876,0.0003934284777763348,0.013558515267310554,0.0015795179180188828,0.002899329830134408,11.93,7.253220945569853e-06,0.006068679521136897,0.00012123112393752857,0.01658945878071611,0.00011650195661194415,0.005053732969278193
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,21,21504,23552,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3175.78125,2648.387636492644,1090.9202145600088,0.004565950067784517,5.859375,0.0018523444849191588,0.0010753600113917064,0.03460976117299402,3175.78125,0.015061657232793143,3199.21875,0.014332768190078456,3310.546875,0.01246256272958815,357.421875,0.0121322763734618,3123.046875,0.011787281638297387,162.19,0.002764486757567789,0.005038751270874654,0.0009133427317641674,0.003689461836305967,0.000736694892968442,0.002337017567510737,107.36,0.00012588478176319104,0.008172195119339089,0.0004216135745419917,0.0022703104173049655,0.0001594050147372882,0.003689461836305967,141.17,0.000808646234421373,0.004249084666483375,0.000653819687663035,0.00743554306245093,0.0006063115932625997,0.004042834783091216,11.93,2.5270732991881777e-05,0.02256663338670055,9.497877756204833e-05,0.012017530503092766,0.00012236981435527106,0.012752148707619418
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,22,22528,24576,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3175.78125,2808.310332416558,1003.6631977767747,0.008132383865672955,17.578125,0.0016714500470911592,0.0009100758344258432,0.0471644611780441,3175.78125,0.02250250208437942,3281.25,0.01937011298737344,3357.421875,0.017042063568716743,3199.21875,0.016584482624456266,3240.234375,0.015435803550768859,162.19,0.0027006116842674885,0.003346262547799371,0.0008890352799213166,0.006571148943218364,0.0005737584520815917,0.0036807453863957414,107.36,0.00019178917165385478,0.013402754226860478,0.0003649801232398313,0.006873763881585995,7.32527121122279e-05,0.006571148943218364,141.17,0.000806112676675846,0.013034583607450629,0.0002318095465306152,0.01107493186468424,0.0008763755466147504,0.004255018590426913,11.93,1.9925522158307975e-05,0.02022350769412258,0.00010600190417876462,0.008315945059369827,9.766047632130367e-05,0.01993781974356166
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,23,23552,25600,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3175.78125,2717.496556871589,1118.5613406539107,0.0045123803180875015,11.71875,0.0019450648661847704,0.0007873043091266782,0.03665622683530778,3175.78125,0.018165016152787813,3304.6875,0.015446668553623227,357.421875,0.012879638047358595,3246.09375,0.010927590548392496,3339.84375,0.009853718261044388,162.19,0.0025527173583689343,0.00528560483442269,0.0013954881807929577,0.002083649871017531,8.940171508699958e-05,0.0011366883863312897,107.36,0.0001739934786641676,0.012557128377429129,0.0004308103429007749,0.004883875590164303,0.0002979606698769954,0.002083649871017531,141.17,0.0006442966145123653,0.0037098312536963337,0.0004740275616153779,0.0053427212463409415,0.0019102795243973764,0.004624904875503842,11.93,2.3964126890522913e-05,0.020780756671570984,0.00010343528845420542,0.01631585424899053,0.00012715584519478197,0.01134437319598515
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,24,24576,26624,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3281.25,2767.2433883394465,1039.3403745967526,0.007158643143356211,11.71875,0.0017393988681891255,0.00091067716773918,0.04627943601740028,3281.25,0.020619990928747563,3175.78125,0.02018638321607786,3316.40625,0.020094158222230048,3193.359375,0.015228091590802061,3333.984375,0.013205068519162312,162.19,0.002616879252453703,0.006367906270124704,0.0017427814560929168,0.0067659917701917635,0.0004933669966189665,0.0022297588642953893,107.36,0.00012260813378068978,0.013358309271579017,0.0002510790142489891,0.0030628002684234875,0.000710265850996609,0.0067659917701917635,141.17,0.0007849734868616745,0.01990120018358551,0.0007653002585410179,0.00872048406422617,0.0023980188319741406,0.007220529886115544,11.93,3.552155739481412e-05,0.02572776104257625,0.0001102621837714984,0.005708770675977334,0.00012342269117751413,0.013606565797175126
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,25,25600,27648,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3169.921875,2696.401439209909,1076.9318694127169,0.005326516119744598,5.859375,0.0019304393061313101,0.0008482819874437231,0.0352220444309322,3169.921875,0.018492060694659015,3152.34375,0.014266162890398748,357.421875,0.01264755934445889,3298.828125,0.012221701259918484,3128.90625,0.011956857092681213,162.19,0.002446542285715633,0.0028576385266055886,0.0015617342491448143,0.0037297791570555863,0.000544158560731537,0.00313914313726691,107.36,0.0002583957223559116,0.01006495908188353,0.0003158672750122297,0.0059649134547034,0.0007600557515247407,0.0022586853344279635,141.17,0.0004416067825566646,0.007116019327136361,0.0002614316782104649,0.0030971587149069358,0.0018717754170003702,0.004461454837659621,11.93,2.0237683531033145e-05,0.01755427184826068,0.0001049671824360769,0.008425418091671112,0.000133739383344148,0.00805309127891275
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,26,26624,28672,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2537.5711414853386,1199.9762610758078,0.0023664648930429525,41.015625,0.001914218879440487,0.0008751254186293292,0.007862718211337634,357.421875,0.011475291045670738,3158.203125,0.01033970598545176,3134.765625,0.007703782154279164,3175.78125,0.007302959560423466,3234.375,0.007256601533645458,162.19,0.0026127243028156288,0.0016813871463316344,0.001085397200979675,0.0017529492267785614,0.000491667353010465,0.0022598506153634203,107.36,0.0003163849696634299,0.0037588829778942203,0.0002434427667036255,0.002939255851840783,0.0007353570583663895,0.0017529492267785614,141.17,0.0008408961571903399,0.0014056934552616608,0.0006528727373116908,0.0019462476836910887,0.001637647265621259,0.001509823672623483,11.93,6.637500487996672e-06,0.007924688504661232,0.0001041856121005197,0.0073979932219127385,0.00010972736003116802,0.004869682641664414
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,27,27648,29696,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,357.421875,2522.6060172167126,1250.9278616598488,0.002397224211365589,5.859375,0.0020106568598247205,0.0010333921041350282,0.020403194398388773,357.421875,0.012529634990931118,3328.125,0.010110342617726972,3287.109375,0.009839210266663474,3222.65625,0.008574697168249538,3199.21875,0.00815558338354042,162.19,0.0026262550777671335,0.006036456230397544,0.0005771097623241938,0.002170310359429615,0.00033965059709898233,0.002733648642067893,107.36,0.0002493996227499811,0.00808732147026258,0.0004084663487688816,0.002692915328206865,9.790065149381671e-05,0.002170310359429615,141.17,0.0008851603262396665,0.007188205008908994,0.00031027186267585034,0.0037987343338641193,0.0009026787349148005,0.0027835372666293193,11.93,1.3730507860040457e-05,0.00828061525172815,9.096426068004419e-05,0.009496424785021827,0.00011430970226676197,0.007287178055774306
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/186.mat,186.mat,28,28672,30720,X186_DE_time,1772.0,FAULT,DRIVE_END,BALL,0.014,1,NONE,NOT_SAVED,NOT_SAVED,3199.21875,2784.267402968898,1105.2034255641522,0.00545229659235251,11.71875,0.0017523566175127207,0.0008417021694592937,0.03735077002331992,3199.21875,0.022448398445567525,3322.265625,0.01723788138712209,3345.703125,0.0160396357156558,3310.546875,0.014716953098794136,3210.9375,0.014367485058844956,162.19,0.0024980580395733503,0.007861549074320023,0.0010455380805074362,0.0022823418141439764,0.0004141696159843014,0.0034828148230138124,107.36,0.00021850916894831625,0.013208561753386108,0.0003800642993257098,0.0033292074614995892,0.0005622341691202795,0.0022823418141439764,141.17,0.0008034278890206013,0.005607731478657949,0.00044274609026428703,0.006726412002798391,0.00034671884662927275,0.003982781187380936,11.93,2.293955554090924e-05,0.02428622145886411,0.0001189024910218773,0.004349852884040547,9.855203845308069e-05,0.013787956493687852
